,(anecdotes/miscellaneous#negatigve),"Too bad, has a lot of potential."
(Indian food#neutral)(Indian food#positive),(food#positive)(food#neutral),"This place has the best Indian food in New York, hands down."
(waiters#positive),(service#positive),The waiters are very friendly and helpful and if you frequent they will remember you.
(interior#neutral)(service#positive),(ambience#neutral)(service#positive),Intimate but charming interior with extremely friendly and attentive service.
(food#positive),(food#positive)(ambience#positive),The food was as creative as the decor and both worked.
,(anecdotes/miscellaneous#positive),Siam Square is fairly new to the neighborhood and I think in time will gain the recognition it deserves.
,(anecdotes/miscellaneous#positive),My first experience at Siam Square was very pleasant.
,(anecdotes/miscellaneous#positive),I have gone back to Siam Square many times since and everytime I am very satisfied overall.
(menu#positive)(selection#positive),(food#positive),"The menu is great, with a good selection, and everything that I have tried is absolutely delicious."
,(anecdotes/miscellaneous#positive),We had our Christmas party at Dos Caminos and it was wonderful.
,(anecdotes/miscellaneous#positive),My personal favorite is Nick and Joe's.
(crust#positive)(sauce#neutral),(anecdotes/miscellaneous#positive)(food#neutral),The sauce is zesty and flavorful and the crust is nice and crispy.
(sushi#positive),(food#positive),This place has the best sushi in the city.
(rolls with crab#positive)(selection#positive),(food#positive),They have an excellent selection (the rolls with crab are really great).
(bartender#neutral)(servers#neutral)(host#neutral),(service#neutral),"Everyone who works there (the host, the bartender, the servers) is so helpful."
(food#positive),(food#positive),And the food is fantastic.
(lamb#neutral)(potato spinach gnocchi#neutral),(food#neutral),Favourites include: potato spinach gnocchi and the lamb.
,(price#positive),Another great thing about Glechik-everything is very cheap!
(lunch#negative),(anecdotes/miscellaneous#negative),"Unfortunately, we chose this spot for lunch as we had done a lot of walking and ended up at the South St Seaport."
(sandwiches#positive),(food#positive),But regulars know that the sandwiches are the real star here.
(Portuguese cheese cart#neutral),(food#neutral),The skillfully chosen Portuguese cheese cart paired with quality port provides the perfect Iberian ending.
(blueberry pancakes#neutral),(food#neutral),My friend had a burger and I had these wonderful blueberry pancakes.
(food#positive)(bill#positive),(price#positive)(food#positive),We were so happy with our food and were even more thrilled when we saw the bill.
,(anecdotes/miscellaneous#neutral),I would definitely come back to this restaurant.
,(anecdotes/miscellaneous#positive),The place just isn't ready for prime time.
(crust#positive)(toppings#positive),(food#positive),"All toppings are so fresh you'd think they had their own vegetable garden and the crust is so perfect, that one actually thinks of how it was made."
,(anecdotes/miscellaneous#neutral),Quartino is my favoriate resturant in NYC.
(service#positive),(food#positive)(service#positive),We've always gotten amazing service and we love the food.
(waitstaff#neutral)(food#neutral),(service#neutral)(food#neutral),"The waitstaff is solicitous and friendly and always seems glad to see us, and the food is wonderful, if not stunningly creative."
(lobster ravioli#positive),(food#positive),I'm in love with the lobster ravioli!
,(service#positive),My order is on my table even on a busy friday night within 10 minutes (at the most) of hanging up the phone.
(meal#positive),(food#positive),We came across this restaurant by accident while at a DUMBO art festival and thoroughly enjoyed our meal.
(Service#positive),(price#positive)(food#positive)(service#positive),"Service is excellent, no wait, and you get a lot for the price."
(food#positive),(price#positive),I thought the food isn't cheap at all compared to Chinatown.
,(anecdotes/miscellaneous#neutral),And you never get the feeling that you need to leave.
(Coffee#positive)(Cosi sandwiches#positive),(price#positive),Coffee is a better deal than overpriced Cosi sandwiches.
(drink#neutral),(anecdotes/miscellaneous#neutral),We didn't know if we should order a drink or leave?
,(anecdotes/miscellaneous#positive),great neighbhorhood spot.
,(anecdotes/miscellaneous#positive),Bobb V's is a great place to take your Friends and Family!
(prices#positive),(anecdotes/miscellaneous#positive)(price#positive),") It's not the best Japanese restaurant in the East Village, but it's a pretty solid one for its modest prices, and worth repeat visits."
(food#positive),(food#positive)(service#positive),The food is so good and so popular that waiting can really be a nightmare.
,(anecdotes/miscellaneous#positive),"Here's the thing, you're in the best city in the world for restaurants."
,(anecdotes/miscellaneous#positive),Go spend your money somewhere that really wows you.
,(ambience#positive),"The crowd was older and the restaurant is very cramped, but it has old school charm."
,(anecdotes/miscellaneous#positive),This is a real gem of a place.
,(anecdotes/miscellaneous#positive),I think this a a wonderful place.
(ambience#positive),(ambience#positive),First walking in the place seemed to have great ambience.
(brunch#neutral),(anecdotes/miscellaneous#neutral),I went to Kitchenette this weekend for brunch.
,(anecdotes/miscellaneous#neutral),"This place doesn't get the publicity that Sylvias Soul Food restaurant does, but it should."
,(anecdotes/miscellaneous#positive),Just because P Diddy had a party at Butter doesn't mean we should be automatically impressed.
(food#positive),(food#positive),Even for two very hungry people there is plenty of food left to be taken home (it reheats really well also).
,(anecdotes/miscellaneous#positive),"Like I said, Nick and Joe's may not be everyone's favorite, but it's mine."
,(service#positive),The help was extremely nice and did not rush us.
(crust#negative),(food#negative),"Then they somehow made a dry and burnt crust, around a raw and cold inside."
(food#positive),(food#positive),"It's just good food, nothing more and that's all we want!"
,(anecdotes/miscellaneous#positive),DON'T KNOW WHAT THE OTHERS ON THE BLOCK WERE LIKE BUT WE WERE PLEASED WITH OUR CHOICE.
(cake#negative),(food#negative),Average cake thats been courted by a LOT of hype.
,(anecdotes/miscellaneous#positive),It's cute and simple and I loved it.
(dinner#positive),(anecdotes/miscellaneous#positive),My wife and I recently visited the bistro for dinner and had a wonderful experience.
(SERVICE#positive),(anecdotes/miscellaneous#positive)(service#positive),THE SERVICE IS PERFECT TOO  NOTHING WRONG IN THIS ITALIAN/FRENCH RESTAURANT
,(anecdotes/miscellaneous#neutral),My fiance and I recently wanted to see the city and deceided to take a dinner cruise.
(Delmonico steak#neutral),(price#neutral)(food#neutral),The $72 Delmonico steak had to be sent back because it was not cooked to order.
(menu#positive),(food#positive),Everytime I go there I can't pick anything to eat and not because the menu is filled with great things to eat.
(beans#negative)(rice#negative)(chicken#negative),(price#negative),Half a chicken with a mountain of rice and beans for $6.25.
(value#positive)(service#positive),(price#positive)(service#positive),"The service is really fast and friendly, and the value is great."
(value#positive)(food#positive),(price#positive)(food#positive),We were very impressed with the food and value.
(garlic soup#neutral),(food#neutral),You must try the garlic soup!
(Mediterranean delights#positive)(Mediterranean delights#neutral),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"Casablanca servces delicious falafel, tabouleh, humus and other Mediterranean delights, which are all very inexpensive."
,(anecdotes/miscellaneous#negatigve),"Even after a few bad evenings at Bardolino, I keep coming back."
(pizza's#positive),(food#positive),"The pizza's are made fresh, crispy, and ready to serve."
,(anecdotes/miscellaneous#positive),"There are many french bistros in the midtown area, and I wholheartedly recommend this one."
(Staff#positive),(service#positive),Staff is accomodating make sure you are satified.
(Chef#neutral),(food#neutral),Chef Waldy's always measures up.
,(anecdotes/miscellaneous#positive),This diamond in the ruff is definitely worth my 10-minute walk from the 6 train.
,(anecdotes/miscellaneous#positive),"Being a vegan myself, I've made a point of trying all the vegan restaurants in Manhattan--and Zen Palate is easily my favorite."
,(anecdotes/miscellaneous#positive),Don Pedro's is one of my favorite restaurants.
(sushi#positive),(price#positive)(food#positive),Reasonably priced with very fresh sushi.
(Seafood Paella for two#neutral),(food#neutral),Go for the Seafood Paella for two.
(Sangria#positive),(food#positive),All of the apetizers are good and the Sangria is very good.
,(anecdotes/miscellaneous#negatigve),Cantinetta is a real treasure in a see of mediocre Italian restaurants.
(server#positive)(service#positive),(service#positive),"The one positive thing I can say is that the service was prompt, we got seated right away and the server was very friendly."
(food#positive),(food#positive)(service#positive),The staff greeted me warmly at the door and I was seated promptly and the food was excellent.
,(anecdotes/miscellaneous#positive),Whether one pizza place is better than another is often very subjective.
,(anecdotes/miscellaneous#positive),Really nice restaurant to go with a group or on a date.
(Service#positive),(service#positive),Service is usually pretty good.
(Hostess#neutral)(Host#neutral),(service#neutral),Host and Hostess was quite rude.
,(anecdotes/miscellaneous#negatigve),You will not be missing anything.
,(anecdotes/miscellaneous#neutral),I discovered Applebees when I went away to college in VA.
(wait staff#positive)(meal#positive),(food#positive)(service#positive),"the wait staff is very friendly, if your not rude or picky.......our meal at Leon last weekend was great -."
(salmon dishes#neutral),(food#neutral),I recommend any of their salmon dishes......
(foie gras#neutral)(foie gras#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),The foie gras was sweet and luscious.
(menu#neutral),(food#neutral),"The menu, which changes seasonally, shows both regional and international influences."
(mac cheese#neutral),(food#neutral),but their mac cheese was YUMMY!
(brunch menu#neutral),(food#neutral),their brunch menu had something for everyone.
(jazz singer#positive),(ambience#positive),jazz singer had a nice voice + she made us all get up to dance to shake some cals to eat some more.
,(anecdotes/miscellaneous#positive),"I often find myself with time to kill in Times Square, which is a shame since I don't love this area."
(service#positive),(service#positive),They have very quick service which is great when you don't have much time.
(breakfast food#positive)(food#positive),(food#positive),"The food is average: breakfast food, soups, salads, sandwiches, etc."
(FOOD#negative),(food#negative),I WAS HIGHLY DISAPPOINTED BY THE FOOD.
(CRABCAKES#positive)(MAC AND CHEESE#positive)(BANANA PUDDING#positive),(food#positive),"THE BANANA PUDDING THEY SERVE HAS NEVER SEEN AN OVEN,THE CRABCAKES ARE WAY OVER SALTED AND DON'T GET ME STARTED ON THE VERY GREASY MAC AND CHEESE."
(prices#positive)(staff#negative),(price#positive)(service#negative),"The staff is arrogant, the prices are way high for Brooklyn."
,(anecdotes/miscellaneous#positive),This place is average... at best.
(service#positive),(service#positive),the service is prompt friendly.
,(anecdotes/miscellaneous#neutral),Whatever the reason it is definitely the place to be.
(food#positive),(food#positive),This is literally a hot spot when it comes to the food.
(downstairs bar scene#positive),(ambience#positive),The downstairs bar scene is very cool and chill...
(food#positive),(price#positive)(food#positive),"The food was definitely good, but when all was said and done, I just couldn't justify it for the price (including 2 drinks, $100/person)..."
(casual lunches#positive),(anecdotes/miscellaneous#positive),I've come here for casual lunches as well as for a friend's birthday and I always enjoy myself.
(Tequila#negative),(food#negative),If you are a Tequila fan you will not be disappointed.
(beer selection#neutral),(food#neutral),"Great beer selection too, something like 50 beers."
,(anecdotes/miscellaneous#positive),"After reading the great reviews, I invited a die-hard downtown friend of mine to join me at TASTE."
(delivary#negative),(service#negative),Not to sound too negative but be wary of the delivary.
,(anecdotes/miscellaneous#neutral),Feels like family when we go there.
(food#positive),(price#positive)(food#positive)(service#positive),"I found the food to be just as good as its owner, Da Silvano, just much less expensive."
(homemade pastas#positive),(food#positive),They have homemade pastas of all kinds -- I recommend the gnocchi -- yum!
(flavor#neutral),(food#neutral),"My vegetable risotto was burnt, and infused totally in a burnt flavor."
,(anecdotes/miscellaneous#positive),What a pleasant surprise!
(price#positive),(price#positive),The main draw of this place is the price.
(service#neutral),(service#neutral),How can hope to stay in business with service like this?
(dinner#negative),(food#negative)(price#negative),"But dinner here is never disappointing, even if the prices are a bit over the top."
(homemade sorbets#positive),(food#positive),"Not only did they have amazing, sandwiches, soup, pizza etc, but their homemade sorbets are out of this world!"
(entree#neutral)(deserts#positive)(homemade Guacamole#positive),(anecdotes/miscellaneous#positive)(food#neutral),"the homemade Guacamole, the unbelievable entree, and thee most amazing deserts."
(priced#positive)(sushi#positive),(price#positive)(food#positive),The sushi is reasonably priced and fresh.
,(ambience#positive)(food#positive)(service#positive),"It's no-fuss, fast and delicious."
(deserts#neutral),(food#neutral),Save room for deserts - they're to die for.
(Ribs#positive)(Churrasco#positive)(grill#positive),(food#positive),Best things to order are from the grill (Churrasco and Ribs).
(traditional Italian items#positive)(traditional Italian items#neutral)(setting#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive)(ambience#positive),The traditional Italian items are great - cheap and served in a cozy setting.
(hot white mocha#positive)(hot white mocha#neutral)(iced blended mocha#positive)(iced blended mocha#neutral),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),Whether your choose the iced blended mocha or the hot white mocha you are sure to be extremely happy.
(late lunch#negative),(anecdotes/miscellaneous#negative),last Tuesday for a late lunch with a friend.
,(food#negatigve),It was delish and I didn't feel bad eating it.
(parmesan cheese#neutral),(service#neutral),Another friend had to ask 3 times for parmesan cheese.
(food#negative)(waitress#negative)(wine#negative),(service#negative),"Our waitress had apparently never tried any of the food, and there was no one to recommend any wine."
(portions#positive)(service#negative),(ambience#positive)(service#negative),"The service was a bit slow and the portions are a bit small so if you are hungry and in a rush, this is not the place for you."
,(anecdotes/miscellaneous#positive),"No doubt the next time we want to go out for a special occasion or are entertaining guests from out of town, Spirit and Bateaux will be our destination."
,(anecdotes/miscellaneous#neutral),i would recommend Jewel Bako if you want to feel like you were kicked in the groin and had to pay for it too.
(ambiance#positive),(anecdotes/miscellaneous#positive)(ambience#positive),"The ambiance was pretty cool, but not worth the hassle."
(salad dressing#negative)(quesedilla#negative)(salad#negative),(service#negative),The unfortunate lady next to us thought she had ordered a salad (including asking for salad dressing) and was instead given a quesedilla.
(pizza's#positive),(anecdotes/miscellaneous#positive)(food#positive),"El Nidos one of the best restaurants in New York which I've ever been to, has a great variety of tasty, mouth watering pizza's."
(food#neutral)(service#negative),(service#negative)(food#neutral),"The service was pretty poor all around, the food was well below average relative to the cost, and outside there is a crazy bum who harasses every customer who leaves the place."
(food#positive)(staff#positive)(food#neutral),(food#positive)(service#positive)(food#neutral),Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the friendly staff a visit.
(bar#negative),(anecdotes/miscellaneous#negative),I had to wait for my friend at the bar for a few minutes
(Chef#positive),(food#positive),"Chef Vincenzo, always there if you need him, is a real talent and a real Roman."
(Indian food#neutral)(Indian food#positive)(service#positive),(food#positive)(service#positive)(food#neutral),"If you're looking to taste some great Indian food and want good service, definitely visit Curry Leaf."
(kompot#neutral),(anecdotes/miscellaneous#neutral)(food#neutral),"You must try Odessa stew or Rabbit stew; salads-all good; and kompot is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot)."
(lunch#positive),(food#positive),My daughter and I left feeling satisfied (not stuffed) and it felt good to know we had a healthy lunch.
,(anecdotes/miscellaneous#negatigve),I'm almost tempted to give this place a bad review so I can keep the crowds away...been going there on and off for a year now and it's really my fave hang out in the city.
(waitress#negative),(service#negative),"When she complained, the waitress said, Sorry."
(quality of the meat#neutral),(food#neutral),The quality of the meat was on par with your local grocery store.
(fresh juices#positive),(food#positive),They specialize in smoothies and fresh juices.
,(food#positive),"It first came well done, and I politely sent it back."
(black roasted codfish#neutral)(dish#positive),(anecdotes/miscellaneous#neutral)(food#positive),"I recommend the black roasted codfish, it was the best dish of the evening."
(waiter#negative)(menu#negative)(manager#negative),(anecdotes/miscellaneous#negative)(service#negative),The manager then told us we could order from whatever menu we wanted but by that time we were so annoyed with the waiter and the resturant that we let and went some place else.
(chicken#negative),(food#negative),"In mi burrito, here was nothing but dark chicken that had that cooked last week and just warmed up in a microwave taste."
(reservation#positive),(anecdotes/miscellaneous#positive),"during busy hrs, i recommend that you make a reservation."
,(anecdotes/miscellaneous#negatigve),Don't waste your time or your money.
,(anecdotes/miscellaneous#positive),"it's good but, like the movie is never as good as the book, this is same analogy."
,(anecdotes/miscellaneous#positive),it was a very warm experience.
(brunch#positive),(anecdotes/miscellaneous#positive),I went to Common Stock for brunch and I was so impressed.
(sushi#neutral),(food#neutral),"now called nikki sushi, sushi is OK."
(food#positive),(food#positive)(service#positive),The food is also outstanding and is served quite quickly.
,(price#negatigve)(anecdotes/miscellaneous#negatigve),I just have nothing to say about this place that is negative except that it's not a cheap night out...but it's SO worth it.
(erbazzone emiliana#neutral),(food#neutral),"From the erbazzone emiliana to the mostarda on the cheese plate, the dishes at this restaurant are all handled with delicate care."
(vibe#positive)(food#positive),(food#positive)(ambience#positive),The food is delicious and the bar has a great vibe.
,(anecdotes/miscellaneous#positive),expectations were real hi reading the '10's'.
(music#neutral)(candlelight#neutral),(ambience#neutral),There's candlelight and music.
,(anecdotes/miscellaneous#positive),It's nice to find a place that is open 24 hours (especially in downtown Brooklyn).
(food#positive)(food#neutral),(food#positive)(food#neutral),Simple healthy unglamorous food cheap.
(dining experience#positive),(anecdotes/miscellaneous#positive),"It was such a fantastic dining experience, that I returned again the same week."
(food#positive)(service#positive),(food#positive)(service#positive),"To be fair, the food still is good and the service is quick and attentative even though its usually very busy."
(food#positive)(place#positive),(food#positive)(ambience#positive),The place is absolutely adorable and the food is delicious.
(Garlic Shrimp#negative)(Chicken Teriyaki#negative),(food#negative),I ordered the Chicken Teriyaki and my husband got Garlic Shrimp.
(Japanese food#neutral)(Japanese food#positive),(food#positive)(food#neutral),I've had better Japanese food at a mall food court.
(staff members#positive),(service#positive),The staff members are extremely friendly and even replaced my drink once when I dropped it outside.
(atmosphere#neutral),(ambience#neutral)(anecdotes/miscellaneous#neutral),Cool atmosphere but such a let down.
(artifical lobster meat#neutral)(Sashimi portion#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"The Sashimi portion are big enough to appease most people, but I didn't like the fact they used artifical lobster meat."
(ingredients#positive)(wheat crusted pizza#positive),(food#positive),They have wheat crusted pizza made with really fresh and yummy ingredients.
(dinner#positive)(service#positive),(food#positive)(service#positive),"Had a lovely dinner in this dedicated seafood joint, food was well-prepared and -presented and the service was pleasant and prompt."
(cake#positive),(food#positive),"the icing MADE this cake, it was fluffy, not ultra sweet, creamy and light."
(slices#positive),(anecdotes/miscellaneous#positive)(price#positive)(service#positive),"Finally let into the store 5 at a time, to buy expensive slices from a harried staff."
(wait staff#negative),(anecdotes/miscellaneous#negative)(service#negative),We ended up having to just leave because we were essentially being ignored by the wait staff--even though the rest of the restaurant was largely empty.
(wine list#positive),(price#positive)(food#positive),"The wine list is extensive, well priced and covers alot of regions."
(salads#positive),(food#positive),Go here if you want fresh and tasty salads of any type you can imagine.
(bathroom#positive),(anecdotes/miscellaneous#positive)(ambience#positive),Everything about this place is adorable - even the bathroom!
(repast#positive)(prices#positive)(food#positive)(service#positive),(price#positive)(food#positive)(service#positive),"Speedy delivers, great food, decent prices, and friendly service combine to ensure an enjoyable repast."
(WAITERS#neutral),(anecdotes/miscellaneous#neutral),THEY HAVE WAITERS ON THE SIDEWALK TRYING TO PULL YOU IN WHICH MADE US SUSPICIOUS.
(ITALIAN MEAL#positive),(anecdotes/miscellaneous#positive),IT WAS OUR ONLY OPPORTUNITY TO VISIT AND WANTED AN AUTHENTIC ITALIAN MEAL.
(pizza#neutral),(anecdotes/miscellaneous#neutral)(food#neutral),It took 100 years for Parisi to get around to making pizza (at least I don't think they ever made it before this year)...but it was worth the wait.
(steak#neutral),(food#neutral),I asked for a simple medium rare steak.
"(organic grilled burgers#neutral)(Mediterranean salads--layered with beets, goat cheese and walnuts#neutral)(organic grilled burgers#positive)(dish#neutral)(Jerusalem market-style falafel wraps#neutral)",(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive)(food#neutral),"Generously garnished, organic grilled burgers are the most popular dish, but the Jerusalem market-style falafel wraps and Mediterranean salads--layered with beets, goat cheese and walnuts--are equally scrumptious."
(dining experience#negative)(waiter#positive),(service#positive)(ambience#negative),"Probably my worst dining experience in new york, and I'm a former waiter so I know what I'm talking about."
(hint of cocoa#positive)(texture#neutral)(texture#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"Result (red velvet): Great texture, soft and velvety, nice hint of cocoa."
(round corner table next to the large window#positive),(anecdotes/miscellaneous#positive),Ask for the round corner table next to the large window.
(twist on pizza#neutral),(food#neutral),"Their twist on pizza is heatlhy, but full of flavor."
(AC#negative),(anecdotes/miscellaneous#negative)(ambience#negative),The lack of AC and the fact that there are a million swarming bodies (although everyone is polite and no one is pushing) is a slight turn off.
(service#neutral)(sales people#neutral),(service#neutral)(anecdotes/miscellaneous#neutral),"I love the Little Pie Company as much as anyone else who has written reviews, but must discourage anyone from visiting the Grand Central location due to their RUDE service from two sales people."
(location#positive),(anecdotes/miscellaneous#positive),"Unfortunately, unless you live in the neighborhood, it's not in a convenient location but is more like a hidden treasure."
(display and quality of the food#neutral),(food#neutral),Didn't seem like any effort was made to the display and quality of the food.
(food#positive),(food#positive),The food--though mostly deep-fried--is simple and satisfying.
,(anecdotes/miscellaneous#positive),We live in the neighborhood and have been going there twice a week since the day they first opened.
(food#neutral),(ambience#neutral)(food#neutral),"Glechik might be way too tiny for a restaurant by Russian standards, but it is cozy and the food is simply GREAT."
(Italian cuisine#positive)(food#positive)(Italian cuisine#neutral),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive)(food#positive),The food was excellent - authentic Italian cuisine made absolutely fresh.
(atmoshere#negative),(ambience#negative),At night the atmoshere changes turning into this hidden jewel that is waiting to be discovered.
(place#neutral)(food#positive),(ambience#neutral)(food#positive),"The other times I've gone it's romantic date heaven, you can walk in get a booth by the windows, be treated like a VIP in a not-crowded place, with great food and service."
(coffee#positive),(food#positive),I would only go for the coffee which is way better than Starbucks or the like.
,(anecdotes/miscellaneous#positive),I used to be a regular costumer at pongal until dosa hut opened right next door to it.
(wine list#negative)(wine list#neutral),(food#negative)(food#neutral),Somewhat disappointing wine list (only new vintages.
,(anecdotes/miscellaneous#positive),"Both were very good, but nothing you couldn't get at similar restaurant."
(food#negative)(priced#negative)(scenery#negative),(food#negative)(price#negative)(ambience#negative),If your looking for nasty high priced food with a dash of ghetto scenery cheap BX A$$ this is the place to be!!
(big mac#positive)(new hamburger with special sauce#positive),(food#positive),new hamburger with special sauce is ok - at least better than big mac!
(portions#positive),(food#positive),"Perfectly al dente pasta, not drowned in sauce -- generous portions."
(food#positive),(price#positive)(food#positive),"I can understand the prices if it served better food, like some Chinese restaurants in midtown/uptown area."
(Service#negative),(anecdotes/miscellaneous#negative)(service#negative),Service was awful - mostly because staff were overwhelmed on a Saturday night.
(owners#positive),(anecdotes/miscellaneous#positive),"To the owners; good job guys, this place is a keeper!"
(owner#positive),(service#positive),and the owner is simply lovely and friendly.
(place#positive),(ambience#positive),This little place is wonderfully warm welcoming.
(meal#positive),(anecdotes/miscellaneous#positive),perfect for a quick meal.
(place#positive),(ambience#positive),Has the warmth of a family local yet it is a great place to watch sporting events.
(service#positive),(price#positive)(service#positive),"The service was great, and they have a whole great deal for birthdays."
(staff#neutral)(food#positive),(service#neutral)(food#positive),The staff is 100% Italian and the food is as authentic as it gets.
(cookie#negative)(fortune cookies#negative),(anecdotes/miscellaneous#negative),My only complaint might be the fortune cookies - I've never had a cookie predict bad luck for me before I visited Kar.
(sushi lunch#positive),(anecdotes/miscellaneous#positive),Good for a quick sushi lunch.
(back patio#positive),(food#positive)(ambience#positive),Have a mojito and sit in the back patio.
(service#negative),(service#negative),The service was dreadfully slow (the place was only half full) and a smile would have been nice...
(braised lamb shank with mashed potatoes#neutral)(meal#positive)(braised lamb shank with mashed potatoes#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive)(food#positive),I went this past Saturday and had a excellent meal of consisting of a braised lamb shank with mashed potatoes.
(waitress#neutral)(soy sauce#neutral)(lunch#neutral),(service#neutral),The waitress came by to pick up the soy sauce WHILE we were eating our lunch!!!!!
(bartender#neutral)(bar#neutral),(service#neutral),"So we sat at the bar, the bartender didn't seem like he wanted to be there."
(orange chicken/beef#neutral)(fried pork dumplings#negative)(fried rice#negative),(food#negative)(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#negative),"I reccomend the fried pork dumplings, the orange chicken/beef, and the fried rice."
(menu#neutral),(food#neutral),You will not be dissapointed by any of the choices in the menu.
(french fries -- with the kalmata dip#positive),(food#positive),The french fries -- with the kalmata dip were terrific!
(bartender#neutral)(wait#neutral)(drinks#neutral)(manager#neutral),(service#neutral),"Would you ever believe that when you complain about over an hour wait, when they tell you it will be 20-30 minutes, the manager tells the bartender to spill the drinks you just paid for?"
(boutique selection of wines#negative),(food#negative),The boutique selection of wines covers a wide variety without being imposeing.
,(ambience#positive),"If you're lucky and there's not a private party going on back there, you'll get a chance to really chill out."
(traditional Mediterranean fare#positive)(assortment of wraps#positive),(food#positive),They also have a great assortment of wraps if your not in the mood for traditional Mediterranean fare.
(middle eastern spreads#neutral)(lamb kebabs#positive)(spinach thing#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious."
(Saketini#neutral),(food#neutral),"Disappointingly, their wonderful Saketini has been taken off the bar menu."
(look#negative),(ambience#negative),In Short The Black Sheep distinguishes itself from the Midtown pub herd with a look that's a mix of sports-bar butch and ornate kitsch.
(martinis#positive),(anecdotes/miscellaneous#positive)(food#positive),I would definitely go back -- if only for some of those exotic martinis on the blackboard.
,(anecdotes/miscellaneous#positive),They are located off the beaten path but are certainly worth the trip.
(table#positive)(chairs#positive),(anecdotes/miscellaneous#positive)(service#positive),then she made a fuss about not being able to add 1 or 2 chairs on either end of the table for additional people.
(happy hour#positive),(ambience#positive)(price#positive)(service#positive),"The happy hour is so cheap, but that does not reflect the service or the atmosphere."
(waiting#neutral)(kitchen#neutral)(waiter#neutral),(service#neutral),"After waiting for almost an hour, the waiter brusquely told us he'd forgotten to give the kitchen our order."
(atmosphere#negative)(quaility#negative),(anecdotes/miscellaneous#negative)(ambience#negative),With all the mundane or mediocre places on 8th avenue it is nice to have one that is a step above in quaility and atmosphere.
(space#negative)(treats#positive)(prices#neutral),(price#neutral)(anecdotes/miscellaneous#positive)(ambience#negative),"A mix of students and area residents crowd into this narrow, barely there space for its quick, tasty treats at dirt-cheap prices."
(menu#neutral),(anecdotes/miscellaneous#neutral)(food#neutral),"Give it a try, menu is typical French but varied."
(seats#positive),(service#positive)(ambience#positive),It gets crowded at lunchtime but there are lots of seats in back and everyone who works there is so nice.
(value#positive),(price#positive)(ambience#positive),"but for the value, it was a great affordable spot to enjoy a fun night out with small group."
(attitude#positive)(food#positive),(food#positive)(service#positive),the negative reviews on city search are probably from jealous competing restaurants who realize they can't compete with Temple's entire positive attitude about the proper way to treat their customers and deliver top quality food.
(glass of wine#neutral),(service#neutral)(food#neutral),We ordered a glass of wine and were finished eating and paying before the wine came.
(flavors#positive),(food#positive),"It was good, but none of the flavors WOW."
(service#positive)(place#positive),(ambience#positive)(service#positive),"Overall, this is a nice place to take a few friends to hang out at and the service is excellent."
(price#positive),(price#positive)(food#positive),Food is excellent quality for a good restaurant price.
,(anecdotes/miscellaneous#negatigve),"Actually, everyone who worked there seemed to be annoyed."
(burrito#positive),(price#positive)(food#positive),"for about eleven bucks you get a gigantic burrito (or tacos), margarita, and dessert."
(space#positive),(ambience#positive),The space is traditional in feel.
(reservations#negative),(service#negative),"the restaurant was completely empty, but she gave me a dirty look and asked, no reservations?"
(food#negative)(dining#positive)(interior#positive),(food#negative)(food#positive)(ambience#positive),the food was mediocre to be kind - the interior is small and average - the owners are a tag-team of unpleasantries - so rude and snotty i actually let out a hearty guffaw whilst dining.
(service#neutral)(food#positive)(value#positive),(service#neutral)(price#positive)(food#positive),"Good service, great food, good value, and never have to wait in line!"
(hot cakes#positive),(food#positive),Offerings like hot cakes and the Egg McMuffin sandwich are available for breakfast.
(food#negative)(service#negative),(food#negative)(service#negative),"I have been going to this restaurant for years, in the past the service was average and the food inconsistant."
(music#neutral)(drinks#positive),(ambience#neutral)(food#positive),"The music was fascinating, but left room for conversation, and the bartender made superb drinks."
(rice dishes#positive)(noodle dishes#positive)(ice drink#neutral),(anecdotes/miscellaneous#neutral)(food#positive),rice dishes and noodle dishes rarely exceed $5 and add on a refreshing ice drink for $2 and you're set for the night!
(Cuisine#neutral)(billed#neutral)(asian fusion#neutral)(bill#neutral),(price#neutral)(food#neutral),Cuisine is billed as asian fusion - doesn't meet the bill.
