(food#price#food#anecdotes/miscellaneous#food#food#food),"The new menu has a few creative items,they were smart enough to keep some of the old favorites (but they raised the prices), the staff is friendly most of the time, but I must agree with the person that wrote about their favorite words: No, can't, sorry..., boy, they won't bend the rules for anyone."
(service),"Everyone who works there (the host, the bartender, the servers) is so helpful."
(food#food#service#food#food),"excellent tapas at great prices, romantic, small but not overly crowed, excellent"
(food#food#food),Likewise if you like really thin crust or really big slices then Nick and Joe's may not be your favorite.
(service#food),"I highly reccomend the grand marnier shrimp, it's insanely good."
(anecdotes/miscellaneous),You will not be dissapointed by any of the choices in the menu.
(food),Don Pedro's is one of my favorite restaurants.
(anecdotes/miscellaneous#food#food#service),"The food is all-around good, with the rolls usually excellent and the sushi/sashimi not quite on the same level."
(food#anecdotes/miscellaneous),"We requested they re-slice the sushi, and it was returned to us in small cheese-like cubes."
(anecdotes/miscellaneous),"Well, it happened because of a graceless manager and a rude bartender who had us waiting 20 minutes for drinks, and then tells us to chill out."
(food),We were very impressed with the food and value.
(anecdotes/miscellaneous),I didn't go there for food so I can't comment.
(food#food),All of the apetizers are good and the Sangria is very good.
(food),I'm almost tempted to give this place a bad review so I can keep the crowds away...been going there on and off for a year now and it's really my fave hang out in the city.
(food#food),"The pasta primavera was outstanding as well, lots of fresh veggies."
(anecdotes/miscellaneous#food),"Not too much so, but enough that there's a great scene."
(food#food#food),"It's traditional, simple italian food."
(food#food#food#anecdotes/miscellaneous#anecdotes/miscellaneous),"In addition to great hot dogs, DOTP has wonderful breakfast sandwiches that feature, in addition to great things like tator tots and English muffins, a delicious NJ-based pork product know to us Jersey girls and boys as Taylor ham."
(food#anecdotes/miscellaneous),"Thick fries, meaty chili and stuffed baked potatoes round out a menu that includes a cool, ultra-thick chocolate Frosty."
(food#food),The portions are very large and the service is fantastic!!
(anecdotes/miscellaneous#anecdotes/miscellaneous#food),Ask for the round corner table next to the large window.
(anecdotes/miscellaneous),Beware of the chili signed food items not unless you want to call the fire department to douse the flames in your mouth.
(food#food),The service we experienced was friendly and good.
(service#anecdotes/miscellaneous),It's eaten with black vinegar and shredded ginger.
(food#food),Go here if you want fresh and tasty salads of any type you can imagine.
(food#food#anecdotes/miscellaneous#anecdotes/miscellaneous),"Generously garnished, organic grilled burgers are the most popular dish, but the Jerusalem market-style falafel wraps and Mediterranean salads--layered with beets, goat cheese and walnuts--are equally scrumptious."
(food#food#service#food),"Not only is the service great, but forming conversation around a table is so easy beacuse the atmosphere can be both romantic and comfortable."
(food#anecdotes/miscellaneous),The food really isn't very good and the service is terrible.
(food#anecdotes/miscellaneous),"the atmosphere is very nice, and a welcome escape from the rest of the SI mall."
(food),"Dishes denoted as ""Roy's Classics"" (marked on the menu with asterisks) are tried-and-true recipes, such as macadamia-crusted mahi mahi, or subtly sweet honey-mustard beef short ribs."
(food),Just because P Diddy had a party at Butter doesn't mean we should be automatically impressed.
(food),The ground chickpea soup we sampled as a starter tasted somewhat thin.
(anecdotes/miscellaneous),And you never get the feeling that you need to leave.
(price#food#food),"The food did take a few extra minutes to come, but the cute waiters' jokes and friendliness made up for it."
(anecdotes/miscellaneous),I had roast chicken and a salad.
(food#food),"Great food, great drinks, nice dining atmosphere."
(service#food#service),"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices."
(anecdotes/miscellaneous),I'm in love with the lobster ravioli!
(anecdotes/miscellaneous#food),The food was wonderful and imaginative.
(anecdotes/miscellaneous),They are by far the BEST past in New York.
(anecdotes/miscellaneous),IT WAS OUR ONLY OPPORTUNITY TO VISIT AND WANTED AN AUTHENTIC ITALIAN MEAL.
(service#anecdotes/miscellaneous),Can be a bit busy around peak times because of the size.
(food),This is a typical example of an establishment in which its owners do not know anything about the restaurant business!
(anecdotes/miscellaneous#service#anecdotes/miscellaneous),"Casablanca servces delicious falafel, tabouleh, humus and other Mediterranean delights, which are all very inexpensive."
(food),The food was good overall. 
(service),"When it came time to take the order the waiter gave us a hard time, walked away then came back with a paper and pen for us to write down what we wanted...excuse me but isn't that his job???"
(food#service),"If you're lucky and there's not a private party going on back there, you'll get a chance to really chill out."
(anecdotes/miscellaneous),But the meals were terrible.
(anecdotes/miscellaneous),Two wasted steaks -- what a crime!
(food),"Between my guest and I, we sampled at least 80% of the menu, and they were all hits."
(anecdotes/miscellaneous#food#food#service#anecdotes/miscellaneous#food),"What a difference, the service was very comforting and the food was better than average, but what really standed out was such a dynamic and extensive beer list."
(food#service#service),It's nice to find a place that is open 24 hours (especially in downtown Brooklyn).
(food),the teas are great and all the sweets are homemade.
(anecdotes/miscellaneous#food),The staff is very sharp and they look good too.
(service),I thought the food isn't cheap at all compared to Chinatown.
(food#anecdotes/miscellaneous#anecdotes/miscellaneous#food#anecdotes/miscellaneous),I used to be a regular costumer at pongal until dosa hut opened right next door to it.
(anecdotes/miscellaneous),Half a chicken with a mountain of rice and beans for $6.25.
(food#anecdotes/miscellaneous#food),The traditional Italian items are great - cheap and served in a cozy setting.
(service),"The service is a quite slow, but friendly."
(anecdotes/miscellaneous#food#service),"After so many great reviews here, my bf and I went to Esca to celebrate my birthday last nite."
(anecdotes/miscellaneous),I have to say the place was awesome.
(food),great neighbhorhood spot.
(anecdotes/miscellaneous),I also recommend the garlic knots.
(anecdotes/miscellaneous),I definitely enjoyed the food as well.
(anecdotes/miscellaneous),I have to say they have one of the fastest delivery times in the city.
(service#anecdotes/miscellaneous#service#anecdotes/miscellaneous),"Not only is the food authentic, but the staff here are practically off-the-boat, they are young and hip and know what they are doing when it comes to food and wine."
(food#anecdotes/miscellaneous),Simple healthy unglamorous food cheap.
(anecdotes/miscellaneous),Best things to order are from the grill (Churrasco and Ribs).
(food#service),"The pizza's are made fresh, crispy, and ready to serve."
(service#food#anecdotes/miscellaneous),"The service was a bit slow and the portions are a bit small so if you are hungry and in a rush, this is not the place for you."
(food#service),"I found the food to be just as good as its owner, Da Silvano, just much less expensive."
(food),I always find myself asking the waiter to make something bland and different than what is on the menu.
(anecdotes/miscellaneous),"I've been coming here regularly since it opened, about 2 years ago."
(service#anecdotes/miscellaneous#anecdotes/miscellaneous),It also has lots of other Korean dishes that are affordable and just as yummy.
(anecdotes/miscellaneous#anecdotes/miscellaneous),"Hip boutiques and bars on Ludlow add to the artsy, laid-back atmosphere at this Israeli-style takeout and eat-in burger joint."
(food#anecdotes/miscellaneous),Food is always fresh and hot- ready to eat!
(food),The pastas were pretty good.
(food#food#anecdotes/miscellaneous),"Menus feature seasonal picks, like sweet corn-foie gras brulee."
(anecdotes/miscellaneous#service),"My friends and I go once a week (minimum, we live in the area) and everytime can't resist walking out ready to burst."
(food),The crab cakes are delicious and the BBQ rib was perfect.
(food#food#anecdotes/miscellaneous#food#food),"Innovations are just as assured, from the simple Carinthia cheese ravioli with wild mushrooms to the caviar-topped sturgeon, beautifully matched with a bright green spinach-vodka sauce."
(food),Had dinner here on a Friday and the food was great.
(anecdotes/miscellaneous#service#ambience#anecdotes/miscellaneous),just walk by the window and see all the unbiased positive reviews in all the major nyc publications.
(anecdotes/miscellaneous#food),"the homemade Guacamole, the unbelievable entree, and thee most amazing deserts."
(anecdotes/miscellaneous),"the dinner menu offers a variety of great entrees, including fresh seafood and huge steaks, there's also a couple of non-meat alternatives."
(anecdotes/miscellaneous#food),At night the atmoshere changes turning into this hidden jewel that is waiting to be discovered.
(food),"Anywhere else, the prices would be 3x as high!"
(food),"I love the Little Pie Company as much as anyone else who has written reviews, but must discourage anyone from visiting the Grand Central location due to their RUDE service from two sales people."
(anecdotes/miscellaneous),"It first came well done, and I politely sent it back."
(anecdotes/miscellaneous#food),"Being a vegan myself, I've made a point of trying all the vegan restaurants in Manhattan--and Zen Palate is easily my favorite."
(anecdotes/miscellaneous),The Yellowfin Tuna and Calf's liver are my favorites!
(anecdotes/miscellaneous),The decor is what initially got me in the door.
(food#food#anecdotes/miscellaneous),"The food was great - sushi was good, but the cooked food amazed us."
(food),this without question is one of the worst hotdogs i have ever had.
(anecdotes/miscellaneous),They are served on Focacchia bread and are to die for.
(food),"Not only did they have amazing, sandwiches, soup, pizza etc, but their homemade sorbets are out of this world!"
(anecdotes/miscellaneous),We were there March 7 and found Maison very nice.
(anecdotes/miscellaneous),We always enjoy the pizza.
(anecdotes/miscellaneous),Feels like family when we go there.
(food#food#anecdotes/miscellaneous#food),"The service was pretty poor all around, the food was well below average relative to the cost, and outside there is a crazy bum who harasses every customer who leaves the place."
(anecdotes/miscellaneous),"Great beer selection too, something like 50 beers."
(service),"since i was in the neighborhood, we made sure to give this a try."
(anecdotes/miscellaneous),The service was on point - what else you would expect from a Ritz?
(anecdotes/miscellaneous),the two waitress's looked like they had been sucking on lemons.
(food#food),Just go in and sample the greatest french food west of Daniel.
(anecdotes/miscellaneous#food),"From the erbazzone emiliana to the mostarda on the cheese plate, the dishes at this restaurant are all handled with delicate care."
(food),I would definitely go back -- if only for some of those exotic martinis on the blackboard.
(anecdotes/miscellaneous),"If you' re in New York, you do not want to miss this place."
(anecdotes/miscellaneous),We had our Christmas party at Dos Caminos and it was wonderful.
(food),"It was good, but none of the flavors WOW."
(anecdotes/miscellaneous#food#price#food),"Overall, this is a nice place to take a few friends to hang out at and the service is excellent."
(food),I came again weeks later with my boyfriend and again had a very nice experience.
(food#food),I asked for a simple medium rare steak.
(food#food#anecdotes/miscellaneous#food),good place to hang out during the day after shopping or to grab a simple soup or classic french dish over a glass of wine.
(food#food#service),"it's good but, like the movie is never as good as the book, this is same analogy."
(food),jazz singer had a nice voice + she made us all get up to dance to shake some cals to eat some more.
(food#food#anecdotes/miscellaneous),"I was on jury duty, rode my bike up Centre Street on my lunch break and came across this great little place with awesome chicken tacos and Hibiscus lemonade."
(food#food#food),"Probably my worst dining experience in new york, and I'm a former waiter so I know what I'm talking about."
(food),The food is also outstanding and is served quite quickly.
(anecdotes/miscellaneous#food#anecdotes/miscellaneous),"Once we sailed, the top-notch food and live entertainment sold us on a unforgettable evening."
(anecdotes/miscellaneous),Culinaria is a welcome addition to the Garment district- far better than any restaurant in the area.
(anecdotes/miscellaneous),Despite the 5th ave address there are no frills whick I also love.
(anecdotes/miscellaneous),Try the rose roll (not on menu).
(food#food),"My gf's duck confitte was very solid as well, although i have little base of reference."
(food#food#price),"They were dry, stale and pretty flavorless."
(food),Was her Monday for lunch - was working on a film in the area - and found this rare jewel.
(food),Satay is one of those favorite haunts on Washington where the service and food is always on the money.
(food),The service is pretty good.
(anecdotes/miscellaneous#food),The food--though mostly deep-fried--is simple and satisfying.
(food),Maybe the secret was that we went on a Sunday night and everything was great.
(service),Service is known for bending over backwards to make everyone happy.
(anecdotes/miscellaneous),I went for restaurant week.
(food),"It's just good food, nothing more and that's all we want!"
(food),An excellent choice in midtown.
(anecdotes/miscellaneous#anecdotes/miscellaneous),Way too much money for such a terrible meal.
(anecdotes/miscellaneous#food),The food is delicious and the bar has a great vibe.
(food),But regulars know that the sandwiches are the real star here.
(anecdotes/miscellaneous),Quartino is my favoriate resturant in NYC.
(anecdotes/miscellaneous),You feel like you made it to New York when you eat here.
(anecdotes/miscellaneous#food#anecdotes/miscellaneous#service#food),"the wait staff is very friendly, if your not rude or picky.......our meal at Leon last weekend was great -."
(anecdotes/miscellaneous),"This place doesn't get the publicity that Sylvias Soul Food restaurant does, but it should."
(anecdotes/miscellaneous),My favs here are the Tacos Pastor and the Tostada de Tinga...
(anecdotes/miscellaneous#anecdotes/miscellaneous),It's worthwhile to take a cab to Chelsea just for an awesome dinner at My Chelsea.
(food),have always had a great time here.
(anecdotes/miscellaneous#service#anecdotes/miscellaneous),"It's no-fuss, fast and delicious."
(anecdotes/miscellaneous#food),Great wine list and great cocktail menu.
(price#food#food),Intimate but charming interior with extremely friendly and attentive service.
(anecdotes/miscellaneous),"The decoration was feeling like we was on the Cairo, actually the street is part of that adventure."
(food#food),The french fries -- with the kalmata dip were terrific!
(anecdotes/miscellaneous#service),The wait staff was loud and inconsiderate.
(food#food#food#anecdotes/miscellaneous),"El Nidos one of the best restaurants in New York which I've ever been to, has a great variety of tasty, mouth watering pizza's."
(ambience),"Anyway, the owner was fake."
(anecdotes/miscellaneous),rice dishes and noodle dishes rarely exceed $5 and add on a refreshing ice drink for $2 and you're set for the night!
(food#service#service),"Not only was the sushi fresh, they also served other entrees allowed each guest something to choose from and we all left happy (try the duck!"
(anecdotes/miscellaneous#anecdotes/miscellaneous),"The menu, which changes seasonally, shows both regional and international influences."
(anecdotes/miscellaneous),"On the recommendation of a friend, I checked out Arezzo with my wife."
(anecdotes/miscellaneous),Don't be put off by another reviewers extremely negative review.
(anecdotes/miscellaneous),"You're going to drop some coin, but completely worth it, especially if you are looking to impress someone."
(food#food),"This is a nice sushi restaurant in Brooklyn that's located on 86 street, right underneath the train station."
(service),We were seated promptly in close proximity to the dance floor.
(food#ambience),Desserts are almost incredible: my personal favorite is their Tart of the Day.
(food),So for a filling and healthy meal give it a go.
(food),I wasn't impressed and it wasn't SPICEY????
(anecdotes/miscellaneous#ambience#food),"The crowd was older and the restaurant is very cramped, but it has old school charm."
(anecdotes/miscellaneous),"There was a heat problem to boot, so it was about 40 degrees in the restaurant -- we had to request to uncheck our coats!"
(food#food#anecdotes/miscellaneous),"The restaurant could use a little paint, but all in all a great sushi place!"
(anecdotes/miscellaneous),Everything about this place is adorable - even the bathroom!
(service#food),"I have been going to this restaurant for years, in the past the service was average and the food inconsistant."
(anecdotes/miscellaneous#anecdotes/miscellaneous),I asked repeatedly what the status of the meal was and was pretty much grunted at by the unbelievably rude waiter.
(anecdotes/miscellaneous#food),It was delicious and large!
(anecdotes/miscellaneous#anecdotes/miscellaneous#food#food),"For a savory take on the soup and sandwich meal, try the hot and sour soup."
(food),"From the moment you walk in, you feel like you're in the perfect place."
(food#food),The food is so good and so popular that waiting can really be a nightmare.
(food#anecdotes/miscellaneous#food),"The service was great, and they have a whole great deal for birthdays."
(anecdotes/miscellaneous#anecdotes/miscellaneous#food),"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."
(service),I just had my first visit to this place and can't wait to go back and slowly work my way through the menu.
(price#anecdotes/miscellaneous),This diamond in the ruff is definitely worth my 10-minute walk from the 6 train.
(food#food#anecdotes/miscellaneous),"The menu is great, with a good selection, and everything that I have tried is absolutely delicious."
(anecdotes/miscellaneous),Try the homemade breads.
(food#service),The waiters are very friendly and helpful and if you frequent they will remember you.
(food),You can eat gourmet food at a fast food price.
(food),"The food is average: breakfast food, soups, salads, sandwiches, etc."
(anecdotes/miscellaneous),"I complained to the waiter and then to the manager, but the intensity of rudeness from them just went up."
(anecdotes/miscellaneous),The fettucino alfredo was amazing.
(food#anecdotes/miscellaneous),"Finally, I got sick of the bad service, obnoxious smirks, and snotty back talk."
(food#service#food#food),Had a great experience at Trio ... staff was pleasant; food was tasty and large in portion size - I would highly recommend the portobello/gorgonzola/sausage appetizer and the lobster risotto.
(anecdotes/miscellaneous#anecdotes/miscellaneous),Harumi Sushi has the freshest and most delicious array of sushi in NYC.
(anecdotes/miscellaneous),"Our waitress had apparently never tried any of the food, and there was no one to recommend any wine."
(service),I don't remember what we had; nothing was memorable.
(food),Best hot dogs in the tri-state area.
(anecdotes/miscellaneous#food#food#food),"Overall, this is a great new restaurant that has been consistently good every time I have been."
(ambience),Who said go when the place is quiet during the day?
(food#food),The sauce is excellent (very fresh) with dabs of real mozzarella.
(anecdotes/miscellaneous),The waitress came by to pick up the soy sauce WHILE we were eating our lunch!!!!!
(food),This place has the best sushi in the city.
(food),expectations were real hi reading the '10's'.
(anecdotes/miscellaneous#anecdotes/miscellaneous),"My vegetable risotto was burnt, and infused totally in a burnt flavor."
(food),"Also, the chick peas with shrimp (appetizer) is divine."
(anecdotes/miscellaneous),"However, being foodies, we were utterly disappointed with the food."
(food#food#food),The atmosphere was nice but it was a little too dark.
(anecdotes/miscellaneous),"Over priced, overrated....stay away!"
(anecdotes/miscellaneous),You won't be dissapointed.
(food#anecdotes/miscellaneous),This particular location certainly uses substandard meats.
(anecdotes/miscellaneous#food),"No doubt the next time we want to go out for a special occasion or are entertaining guests from out of town, Spirit and Bateaux will be our destination."
(food#food#food),"The food is top notch, the service is attentive, and the atmosphere is great."
(service),It gets very crowded so I would suggest that you get their early.
(food),The food was as creative as the decor and both worked.
(service),What a pleasant surprise!
(service),The food was mediocre and the service was severely slow.
(anecdotes/miscellaneous),Save room for the desserts! ;-)
(anecdotes/miscellaneous),Even for two very hungry people there is plenty of food left to be taken home (it reheats really well also).
(anecdotes/miscellaneous),Have a mojito and sit in the back patio.
(anecdotes/miscellaneous),As we waited I watched 3 seperate groups of diners discuss how dissapointed they also were.
(anecdotes/miscellaneous),Would not recommend anyone to go.
(anecdotes/miscellaneous),Food portion was SMALL and below average.
(food),The service was outstanding.
(anecdotes/miscellaneous),"A beautiful atmosphere, perfect for drinks and/or appetizers."
(anecdotes/miscellaneous),Another friend had to ask 3 times for parmesan cheese.
(anecdotes/miscellaneous#anecdotes/miscellaneous#food#anecdotes/miscellaneous),Creative dishes like king crab salad with passion fruit vinaigrette and fettuccine with grilled seafood in a rosemary-orange sauce are unexpected elements on an otherwise predictable bistro menu.
(anecdotes/miscellaneous#anecdotes/miscellaneous),Not to sound too negative but be wary of the delivary.
(food),"Although the restaurant itself is nice, I prefer not to go for the food."
(food),The caeser salad was great.
(anecdotes/miscellaneous),The sangria's - watered down.
(food#anecdotes/miscellaneous),The absolute worst service I've ever experienced and the food was below average (when they actually gave people the meals they ordered).
(food),"The ambiance was pretty cool, but not worth the hassle."
(anecdotes/miscellaneous),Both a number of the appetizer and pasta specials were amazing.
(food),Coffee is a better deal than overpriced Cosi sandwiches.
(anecdotes/miscellaneous),My wife and I recently visited the bistro for dinner and had a wonderful experience.
(food#food),They have an excellent selection (the rolls with crab are really great).
(anecdotes/miscellaneous),You must try the garlic soup!
(anecdotes/miscellaneous),I started going to dosa hut more after that.
(anecdotes/miscellaneous),"At peak times, the restaurant is overcrowded and tables are uncomfortably close."
(food),"Like I said, Nick and Joe's may not be everyone's favorite, but it's mine."
(food),MY date and I both ordered the Branzini and both felt the fish was very average.
(anecdotes/miscellaneous),My fiance and I recently wanted to see the city and deceided to take a dinner cruise.
(food#anecdotes/miscellaneous),"The place is clean, and if you like soul food, then this is the place to be!"
(price),This place has been around for a few years.
(food),This is a real gem of a place.
(food#service#anecdotes/miscellaneous#food),The food was excellent - authentic Italian cuisine made absolutely fresh.
(food),i have eaten here on a different occasion - the food is mediocre for the prices.
(food#anecdotes/miscellaneous#food),"The selection of food is excellent (I'm not used to having much choice at restaurants), and the atmosphere is great."
(anecdotes/miscellaneous),THEY HAVE WAITERS ON THE SIDEWALK TRYING TO PULL YOU IN WHICH MADE US SUSPICIOUS.
(anecdotes/miscellaneous#anecdotes/miscellaneous),i went in one day asking for a table for a group and was greeted by a very rude hostess.
(anecdotes/miscellaneous),"Actually, everyone who worked there seemed to be annoyed."
(anecdotes/miscellaneous),"All are GREAT - poori, naan, paratha all FRESH."
(anecdotes/miscellaneous),If you like seafood and/or Greek food you will love this place though it is not limited to just these things.
(service#food#food),"Our waiter was helpful and charming, the food was perfect, and the wine was good, too."
(price#anecdotes/miscellaneous#food),"The food is just OKAY, and it's almost not worth going unless you're getting the pialla, which is the only dish that's really good."
(food),the mushroom barley soup is amazing.
(anecdotes/miscellaneous#anecdotes/miscellaneous#food),Being Puerto Rican I know a thing or two about flan and this place serves one of the best (I hope Mom doesn't read this!).
(food#food),This place is average... at best.
(food),Service was among the best I have ever had in NYC.
(anecdotes/miscellaneous),It's about $7 for lunch and they have take-out or dine-in.
(food#food),Appetizer are excellent here; you can make a great (and inexpensive) meal out of them.
(anecdotes/miscellaneous),We had a birthday party here recently and the food and service was amazing.
(food),Definitely try the taglierini with truffles - it was incredible.
(anecdotes/miscellaneous#food#price#service#anecdotes/miscellaneous),"Good cake BUT: it was not the best cake i've ever had, and definately not worth standing outside on the sidewalk being herded like cattle by indifferent and overworked employees."
(anecdotes/miscellaneous),I decided to try out this place after hearing about it in many magazines.
(food#anecdotes/miscellaneous#food),"A nice space, as long as it doesn't get too crowded and a singleminded devotion to its chosen cuisine make Mare a great choice for seafood lovers."
(anecdotes/miscellaneous),We enjoyed ourselves thoroughly and will be going back for the desserts ....
(anecdotes/miscellaneous#food),I have gone back to Siam Square many times since and everytime I am very satisfied overall.
(food#anecdotes/miscellaneous),Chinatown definitely has better quality with cheaper prices.
(food),"Service is excellent, no wait, and you get a lot for the price."
(anecdotes/miscellaneous),I stumbled upon this resteraunt on my way home from the subway.
(food#food#food#food),"The service is great (maybe even borderline nagging but at least you get attention), the desserts are excellent and the coffee is so very good..."
(food#service#food),The dishes are remarkably tasty and such a cozy and intimate place!
(anecdotes/miscellaneous#anecdotes/miscellaneous),Best Indian food I have ever eaten.
(anecdotes/miscellaneous),"People in the neighborhood seem to love it, too."
(anecdotes/miscellaneous#food#service),"the icing MADE this cake, it was fluffy, not ultra sweet, creamy and light."
(anecdotes/miscellaneous#food),"I love the drinks, esp lychee martini, and the food is also VERY good."
(anecdotes/miscellaneous),"Bay Terrace mall is nothing (ok, almost nothing) without it!"
(food),The staff should be a bit more friendly.
(food#anecdotes/miscellaneous),I've had better Japanese food at a mall food court.
(food#anecdotes/miscellaneous#food#food),"Then they somehow made a dry and burnt crust, around a raw and cold inside."
(food),They make the best pizza in New Jersey.
(food#food#food),Its good to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one drink an hour the service is so bad.
(anecdotes/miscellaneous#service),"The appetizers are ok, but the service is slow."
(anecdotes/miscellaneous),Did I mention that the coffee is OUTSTANDING?
(food#anecdotes/miscellaneous),It took a bigger bite from my wallet than my appetite - I would not reccomend this to anyone that I would want to talk to me again!!
(anecdotes/miscellaneous),"Every time I visit NYC, I come here."
(food),The host (owner) and servers are personable and caring.
(ambience#food),It's always quiet because it's awful.
(food),"The food was definitely good, but when all was said and done, I just couldn't justify it for the price (including 2 drinks, $100/person)..."
(food#food#anecdotes/miscellaneous#food#food#food),new hamburger with special sauce is ok - at least better than big mac!
(anecdotes/miscellaneous),Bring your date and a bottle of wine!
(anecdotes/miscellaneous#anecdotes/miscellaneous),"Sandwiches, burgers and salads, like the lemon-dressed cobb, are classic successes."
(service#service#food#food),The service was dreadfully slow (the place was only half full) and a smile would have been nice...
(food#anecdotes/miscellaneous),We started with the scallops and asparagus and also had the soft shell crab as well as the cheese plate.
(anecdotes/miscellaneous),"Unfortunately, with our show tickets, we didn't have time to sample any desserts."
(ambience),The avocado salad is a personal fave.
(anecdotes/miscellaneous#food),"Their twist on pizza is heatlhy, but full of flavor."
(anecdotes/miscellaneous#anecdotes/miscellaneous#anecdotes/miscellaneous#service),I always find myself sitting next to someone in the theatre industry- interesting to hear ideas hashed out while having a quick bite to eat.
(anecdotes/miscellaneous),They bring a sauce cart up to your table and offer you up to 7 or 8 choices of sauces for your steak (I tried them ALL).
(ambience),The folding chair I was seated at was uncomfortable.
(food),Everything from the eggs benedict to the mussels and even the hamburger were done well and very tasty.
(food),First walking in the place seemed to have great ambience.
(food),good variety but nothing surprising.
(anecdotes/miscellaneous#anecdotes/miscellaneous),It had been awhile and I forgot just how delicious crepes can be.
(anecdotes/miscellaneous),I can't stand this dungeon.
(food),Everytime I go there I can't pick anything to eat and not because the menu is filled with great things to eat.
(anecdotes/miscellaneous),i would recommend Jewel Bako if you want to feel like you were kicked in the groin and had to pay for it too.
(anecdotes/miscellaneous),"Definitely try the calamari, any pasta, or even the Sliced steak entree."
(food),"The food is good, the teriyaki I recommend."
(food#anecdotes/miscellaneous#anecdotes/miscellaneous#food),I was especially impressed during the bday party when the waitstaff went above and beyond in helping me decorate and bring out a bday cake as well as offering prompt and friendly service to a 15 person party.
(service),I have eaten here several times before attending an afternoon performance.
(food),The main draw of this place is the price.
(anecdotes/miscellaneous),Their duck here is also absolutely delicious.
(service),"Be sure to try the Smoked Trout...Lamb Chops, Veal Chops, Rabbit, the potato gratin, on and on and on..."
(food#service),The service was very attentive and very generous.
(service#food#food),"don't get me wrong - sushi was good, just not fantastic."
(food#food),"Chef Vincenzo, always there if you need him, is a real talent and a real Roman."
(anecdotes/miscellaneous),There was only one waiter for the whole restaurant upstairs.
(anecdotes/miscellaneous#food),"The music was fascinating, but left room for conversation, and the bartender made superb drinks."
(anecdotes/miscellaneous),I discovered Applebees when I went away to college in VA.
(food#anecdotes/miscellaneous#food),"Give it a try, menu is typical French but varied."
(anecdotes/miscellaneous#food#food#anecdotes/miscellaneous),"everything is scrumptious, from the excellent service by cute waitresses, to the extremely lush atmosphere."
(food#service),The food is great and the prices are reasonable.
(service#anecdotes/miscellaneous),then she made a fuss about not being able to add 1 or 2 chairs on either end of the table for additional people.
(anecdotes/miscellaneous#service),"SUM IT: don't read the '10's' reviews, try it to judge for yourself so you won't have as hi expectations, then you'll be sure to enjoy it."
(anecdotes/miscellaneous),I absolutely suggest this place.
(anecdotes/miscellaneous),We didn't know if we should order a drink or leave?
(anecdotes/miscellaneous),"When she complained, the waitress said, Sorry."
(anecdotes/miscellaneous#anecdotes/miscellaneous#food#anecdotes/miscellaneous),The skillfully chosen Portuguese cheese cart paired with quality port provides the perfect Iberian ending.
(food#anecdotes/miscellaneous),"The food was extremely tasty, creatively presented and the wine excellent."
(food#food),Food is excellent and they also have empenadas and plaintains which are good for an afternoon snack.
(food),"Been to the one in Brooklyn for over 25 years, now I dont have to go over the bridge for the best pizza ....Hanx"
(anecdotes/miscellaneous),Try the Peanut Butter Sorbet and the pizza with soy cheese!
(service#food#anecdotes/miscellaneous#food#food#food),this is still one of my most favorite restaurants in the area the food is inexpensive but very good (kimono shrimp special was excellent) and has a great atmosphere.
(anecdotes/miscellaneous#anecdotes/miscellaneous),The place is absolutely adorable and the food is delicious.
(anecdotes/miscellaneous#anecdotes/miscellaneous#food),"You must try Odessa stew or Rabbit stew; salads-all good; and kompot is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot)."
(anecdotes/miscellaneous),Horrible experience - stay away!
(anecdotes/miscellaneous),The spicy mussels are a highlight.
(service),Everything is very cheap.
(anecdotes/miscellaneous),WE ENDED UP IN LITTLE ITALY IN LATE AFTERNOON.
(ambience#anecdotes/miscellaneous),How pretentious and inappropriate for MJ Grill to claim that it provides power lunch and dinners!
(anecdotes/miscellaneous#anecdotes/miscellaneous#food#service#food#food),the negative reviews on city search are probably from jealous competing restaurants who realize they can't compete with Temple's entire positive attitude about the proper way to treat their customers and deliver top quality food.
(anecdotes/miscellaneous#anecdotes/miscellaneous#service#food),Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the friendly staff a visit.
(food),"My husband and I moved to Nolita 6 years ago and for as long as we have lived here, Peasant has been our favorite!"
(food),I went to Common Stock for brunch and I was so impressed.
(anecdotes/miscellaneous#food),Has the warmth of a family local yet it is a great place to watch sporting events.
(food),They specialize in smoothies and fresh juices.
(service#food#food#anecdotes/miscellaneous),I went this past Saturday and had a excellent meal of consisting of a braised lamb shank with mashed potatoes.
(anecdotes/miscellaneous#anecdotes/miscellaneous),"I can understand the prices if it served better food, like some Chinese restaurants in midtown/uptown area."
(food),This is literally a hot spot when it comes to the food.
(anecdotes/miscellaneous),"Most importantly, it is reasonably priced."
(food#anecdotes/miscellaneous),This is the best unknown restaurant in and around New York.
(anecdotes/miscellaneous#food),We ended up having to just leave because we were essentially being ignored by the wait staff--even though the rest of the restaurant was largely empty.
(anecdotes/miscellaneous#food),"Great burgers, grilled cheeses and french fries."
(food#food),The chicken dinner was real good.
(anecdotes/miscellaneous),I stopped by for some brunch today and had the vegan cranberry pancakes and some rice milk.
